"year","port","name","value","state","indian","fishery","metric","units","latitude","longitude"
"2005","Newport","July",2246,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2005","Newport","Aug",8116,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2005","Newport","Sept",2900,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2005","Newport","Oct",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2005","Newport","Nov",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2005","Newport","Season",13262,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2006","Newport","Mar",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2006","Newport","Apr",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2006","Newport","May",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2006","Newport","June",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2006","Newport","July",1711,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2006","Newport","Aug",5769,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2006","Newport","Sept",762,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2006","Newport","Oct",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2006","Newport","Nov",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2006","Newport","Season",8242,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2007","Newport","Mar",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2007","Newport","Apr",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2007","Newport","May",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2007","Newport","June",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2007","Newport","July",2548,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2007","Newport","Aug",8849,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2007","Newport","Sept",989,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2007","Newport","Oct",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2007","Newport","Nov",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2007","Newport","Season",12386,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2008","Newport","Mar",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2008","Newport","Apr",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2008","Newport","May",66,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2008","Newport","June",498,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2008","Newport","July",1875,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2008","Newport","Aug",1215,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2008","Newport","Sept",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2008","Newport","Oct",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2008","Newport","Nov",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2008","Newport","Season",3654,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2009","Newport","Mar",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2009","Newport","Apr",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2009","Newport","May",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2009","Newport","June",85,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2009","Newport","July",5698,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2009","Newport","Aug",6097,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2009","Newport","Sept",370,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2009","Newport","Oct",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2009","Newport","Nov",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2009","Newport","Season",12250,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2010","Newport","Mar",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2010","Newport","Apr",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2010","Newport","May",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2010","Newport","June",306,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2010","Newport","July",2211,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2010","Newport","Aug",6996,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2010","Newport","Sept",741,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2010","Newport","Oct",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2010","Newport","Nov",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2010","Newport","Season",10254,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2011","Newport","Mar",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2011","Newport","Apr",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2011","Newport","May",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2011","Newport","June",459,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2011","Newport","July",1402,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2011","Newport","Aug",4645,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2011","Newport","Sept",877,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2011","Newport","Oct",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2011","Newport","Nov",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2011","Newport","Season",7383,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2012","Newport","Mar",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2012","Newport","Apr",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2012","Newport","May",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2012","Newport","June",681,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2012","Newport","July",1792,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2012","Newport","Aug",1954,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2012","Newport","Sept",411,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2012","Newport","Oct",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2012","Newport","Nov",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2012","Newport","Season",4838,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2013","Newport","Mar",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2013","Newport","Apr",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2013","Newport","May",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2013","Newport","June",1593,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2013","Newport","July",1329,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2013","Newport","Aug",2912,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2013","Newport","Sept",302,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2013","Newport","Oct",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2013","Newport","Nov",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2013","Newport","Season",6136,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2014","Newport","Mar",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2014","Newport","Apr",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2014","Newport","May",42,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2014","Newport","June",708,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2014","Newport","July",3579,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2014","Newport","Aug",6279,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2014","Newport","Sept",1647,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2014","Newport","Oct",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2014","Newport","Nov",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2014","Newport","Season",12255,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2015","Newport","Mar",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2015","Newport","Apr",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2015","Newport","May",62,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2015","Newport","June",699,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2015","Newport","July",2723,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2015","Newport","Aug",3092,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2015","Newport","Sept",2053,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2015","Newport","Oct",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2015","Newport","Nov",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2015","Newport","Season",8629,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2016","Newport","Mar",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2016","Newport","Apr",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2016","Newport","May",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2016","Newport","June",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2016","Newport","July",1920,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2016","Newport","Aug",2412,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2016","Newport","Sept",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2016","Newport","Oct",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2016","Newport","Nov",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2016","Newport","Season",4332,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2017","Newport","Mar",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2017","Newport","Apr",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2017","Newport","May",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2017","Newport","June",587,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2017","Newport","July",2697,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2017","Newport","Aug",5284,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2017","Newport","Sept",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2017","Newport","Oct",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2017","Newport","Nov",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2017","Newport","Season",8568,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2018","Newport","Mar",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2018","Newport","Apr",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2018","Newport","May",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2018","Newport","June",380,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2018","Newport","July",1839,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2018","Newport","Aug",5332,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2018","Newport","Sept",148,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2018","Newport","Oct",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2018","Newport","Nov",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2018","Newport","Season",7699,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2019","Newport","Mar",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2019","Newport","Apr",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2019","Newport","May",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2019","Newport","June",1334,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2019","Newport","July",5066,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2019","Newport","Aug",7930,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2019","Newport","Sept",365,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2019","Newport","Oct",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2019","Newport","Nov",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2019","Newport","Season",14695,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2020","Newport","Mar",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2020","Newport","Apr",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2020","Newport","May",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2020","Newport","June",86,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2020","Newport","July",3367,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2020","Newport","Aug",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2020","Newport","Sept",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2020","Newport","Oct",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2020","Newport","Nov",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2020","Newport","Season",3453,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2021","Newport","Mar",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2021","Newport","Apr",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2021","Newport","May",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2021","Newport","June",336,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2021","Newport","July",4676,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2021","Newport","Aug",7873,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2021","Newport","Sept",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2021","Newport","Oct",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2021","Newport","Nov",NA,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"2021","Newport","Season",12885,"OR","","recreational","effort","anger trips",44.6368,-124.0535
"1976","Coos Bay","Mar",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1976","Coos Bay","Apr",0,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1976","Coos Bay","May",785,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1976","Coos Bay","June",9916,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1976","Coos Bay","July",22017,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1976","Coos Bay","Aug",44997,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1976","Coos Bay","Sept",22282,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1976","Coos Bay","Oct",528,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1976","Coos Bay","Nov",22,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1976","Coos Bay","Season",100547,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1977","Coos Bay","Mar",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1977","Coos Bay","Apr",0,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1977","Coos Bay","May",702,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1977","Coos Bay","June",7064,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1977","Coos Bay","July",18484,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1977","Coos Bay","Aug",21570,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1977","Coos Bay","Sept",2493,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1977","Coos Bay","Oct",203,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1977","Coos Bay","Nov",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1977","Coos Bay","Season",50516,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1978","Coos Bay","Mar",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1978","Coos Bay","Apr",0,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1978","Coos Bay","May",867,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1978","Coos Bay","June",13099,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1978","Coos Bay","July",18162,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1978","Coos Bay","Aug",20450,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1978","Coos Bay","Sept",10107,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1978","Coos Bay","Oct",390,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1978","Coos Bay","Nov",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1978","Coos Bay","Season",63075,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1979","Coos Bay","Mar",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1979","Coos Bay","Apr",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1979","Coos Bay","May",835,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1979","Coos Bay","June",5032,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1979","Coos Bay","July",14813,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1979","Coos Bay","Aug",19699,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1979","Coos Bay","Sept",2898,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1979","Coos Bay","Oct",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1979","Coos Bay","Nov",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1979","Coos Bay","Season",43277,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1980","Coos Bay","Mar",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1980","Coos Bay","Apr",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1980","Coos Bay","May",1262,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1980","Coos Bay","June",7798,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1980","Coos Bay","July",13704,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1980","Coos Bay","Aug",19706,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1980","Coos Bay","Sept",3845,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1980","Coos Bay","Oct",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1980","Coos Bay","Nov",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1980","Coos Bay","Season",46315,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1981","Coos Bay","Mar",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1981","Coos Bay","Apr",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1981","Coos Bay","May",977,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1981","Coos Bay","June",4886,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1981","Coos Bay","July",14119,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1981","Coos Bay","Aug",20088,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1981","Coos Bay","Sept",4625,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1981","Coos Bay","Oct",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1981","Coos Bay","Nov",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1981","Coos Bay","Season",44695,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1982","Coos Bay","Mar",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1982","Coos Bay","Apr",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1982","Coos Bay","May",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1982","Coos Bay","June",4906,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1982","Coos Bay","July",22330,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1982","Coos Bay","Aug",0,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1982","Coos Bay","Sept",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1982","Coos Bay","Oct",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1982","Coos Bay","Nov",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1982","Coos Bay","Season",27236,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1983","Coos Bay","Mar",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1983","Coos Bay","Apr",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1983","Coos Bay","May",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1983","Coos Bay","June",2678,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1983","Coos Bay","July",12878,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1983","Coos Bay","Aug",11536,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1983","Coos Bay","Sept",3759,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1983","Coos Bay","Oct",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1983","Coos Bay","Nov",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1983","Coos Bay","Season",30851,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1984","Coos Bay","Mar",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1984","Coos Bay","Apr",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1984","Coos Bay","May",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1984","Coos Bay","June",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1984","Coos Bay","July",2018,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1984","Coos Bay","Aug",6285,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1984","Coos Bay","Sept",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1984","Coos Bay","Oct",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1984","Coos Bay","Nov",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1984","Coos Bay","Season",8303,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1985","Coos Bay","Mar",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1985","Coos Bay","Apr",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1985","Coos Bay","May",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1985","Coos Bay","June",605,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1985","Coos Bay","July",7838,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1985","Coos Bay","Aug",11578,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1985","Coos Bay","Sept",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1985","Coos Bay","Oct",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1985","Coos Bay","Nov",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1985","Coos Bay","Season",20021,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1986","Coos Bay","Mar",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1986","Coos Bay","Apr",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1986","Coos Bay","May",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1986","Coos Bay","June",707,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1986","Coos Bay","July",12115,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1986","Coos Bay","Aug",7721,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1986","Coos Bay","Sept",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1986","Coos Bay","Oct",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1986","Coos Bay","Nov",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1986","Coos Bay","Season",20543,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1987","Coos Bay","Mar",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1987","Coos Bay","Apr",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1987","Coos Bay","May",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1987","Coos Bay","June",578,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1987","Coos Bay","July",8508,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1987","Coos Bay","Aug",8044,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1987","Coos Bay","Sept",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1987","Coos Bay","Oct",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1987","Coos Bay","Nov",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1987","Coos Bay","Season",17130,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1988","Coos Bay","Mar",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1988","Coos Bay","Apr",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1988","Coos Bay","May",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1988","Coos Bay","June",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1988","Coos Bay","July",5668,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1988","Coos Bay","Aug",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1988","Coos Bay","Sept",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1988","Coos Bay","Oct",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1988","Coos Bay","Nov",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1988","Coos Bay","Season",5668,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1989","Coos Bay","Mar",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1989","Coos Bay","Apr",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1989","Coos Bay","May",146,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1989","Coos Bay","June",1223,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1989","Coos Bay","July",9225,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1989","Coos Bay","Aug",9243,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1989","Coos Bay","Sept",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1989","Coos Bay","Oct",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1989","Coos Bay","Nov",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1989","Coos Bay","Season",19837,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1990","Coos Bay","Mar",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1990","Coos Bay","Apr",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1990","Coos Bay","May",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1990","Coos Bay","June",1933,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1990","Coos Bay","July",8936,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1990","Coos Bay","Aug",13229,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1990","Coos Bay","Sept",1423,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1990","Coos Bay","Oct",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1990","Coos Bay","Nov",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1990","Coos Bay","Season",25521,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1991","Coos Bay","Mar",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1991","Coos Bay","Apr",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1991","Coos Bay","May",NA,"OR","","recreational","effort","anger trips",43.3665,-124.2179
"1991","Coos Bay","June",1496,"OR","","recreational","effort","anger trips",43.3665,-124.2179
