"year","port","name","value","state","indian","fishery","metric","units","latitude","longitude","center_latitude","center_longitude"
"2001","La Push","July",49,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2001","La Push","Aug",NA,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2001","La Push","Sept",NA,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2001","La Push","Oct",NA,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2001","La Push","Season",214,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2002","La Push","May",97,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2002","La Push","June",81,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2002","La Push","July",139,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2002","La Push","Aug",80,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2002","La Push","Sept",NA,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2002","La Push","Oct",NA,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2002","La Push","Season",397,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2003","La Push","May",280,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2003","La Push","June",92,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2003","La Push","July",150,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2003","La Push","Aug",132,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2003","La Push","Sept",14,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2003","La Push","Oct",NA,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2003","La Push","Season",668,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2004","La Push","May",198,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2004","La Push","June",1,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2004","La Push","July",160,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2004","La Push","Aug",116,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2004","La Push","Sept",33,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2004","La Push","Oct",NA,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2004","La Push","Season",508,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2005","La Push","May",164,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2005","La Push","June",24,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2005","La Push","July",149,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2005","La Push","Aug",146,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2005","La Push","Sept",NA,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2005","La Push","Oct",NA,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2005","La Push","Season",483,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2006","La Push","May",144,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2006","La Push","June",89,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2006","La Push","July",15,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2006","La Push","Aug",54,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2006","La Push","Sept",38,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2006","La Push","Oct",NA,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2006","La Push","Season",340,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2007","La Push","May",49,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2007","La Push","June",10,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2007","La Push","July",37,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2007","La Push","Aug",2,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2007","La Push","Sept",2,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2007","La Push","Oct",NA,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2007","La Push","Season",100,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2008","La Push","May",34,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2008","La Push","June",65,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2008","La Push","July",1,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2008","La Push","Aug",9,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2008","La Push","Sept",0,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2008","La Push","Oct",NA,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2008","La Push","Season",109,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2009","La Push","May",68,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2009","La Push","June",74,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2009","La Push","July",50,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2009","La Push","Aug",2,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2009","La Push","Sept",2,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2009","La Push","Oct",NA,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2009","La Push","Season",196,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2010","La Push","May",139,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2010","La Push","June",97,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2010","La Push","July",44,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2010","La Push","Aug",18,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2010","La Push","Sept",0,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2010","La Push","Oct",NA,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2010","La Push","Season",298,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2011","La Push","May",107,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2011","La Push","June",34,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2011","La Push","July",17,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2011","La Push","Aug",3,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2011","La Push","Sept",9,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2011","La Push","Oct",NA,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2011","La Push","Season",170,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2012","La Push","May",114,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2012","La Push","June",83,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2012","La Push","July",21,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2012","La Push","Aug",21,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2012","La Push","Sept",15,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2012","La Push","Oct",NA,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2012","La Push","Season",254,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2013","La Push","May",151,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2013","La Push","June",NA,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2013","La Push","July",90,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2013","La Push","Aug",4,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2013","La Push","Sept",NA,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2013","La Push","Oct",NA,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2013","La Push","Season",245,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2014","La Push","May",109,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2014","La Push","June",1,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2014","La Push","July",6,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2014","La Push","Aug",5,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2014","La Push","Sept",NA,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2014","La Push","Oct",NA,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2014","La Push","Season",121,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2015","La Push","May",180,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2015","La Push","June",66,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2015","La Push","July",14,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2015","La Push","Aug",3,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2015","La Push","Sept",3,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2015","La Push","Oct",NA,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2015","La Push","Season",266,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2016","La Push","May",85,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2016","La Push","June",56,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2016","La Push","July",3,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2016","La Push","Aug",4,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2016","La Push","Sept",NA,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2016","La Push","Oct",NA,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2016","La Push","Season",148,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2017","La Push","May",41,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2017","La Push","June",40,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2017","La Push","July",140,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2017","La Push","Aug",112,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2017","La Push","Sept",34,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2017","La Push","Oct",NA,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2017","La Push","Season",367,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2018","La Push","May",234,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2018","La Push","June",121,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2018","La Push","July",149,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2018","La Push","Aug",22,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2018","La Push","Sept",15,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2018","La Push","Oct",NA,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2018","La Push","Season",541,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2019","La Push","May",138,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2019","La Push","June",271,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2019","La Push","July",498,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2019","La Push","Aug",25,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2019","La Push","Sept",10,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2019","La Push","Oct",NA,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2019","La Push","Season",942,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2020","La Push","May",25,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2020","La Push","June",49,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2020","La Push","July",47,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2020","La Push","Aug",16,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2020","La Push","Sept",0,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2020","La Push","Oct",NA,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2020","La Push","Season",137,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2021","La Push","May",32,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2021","La Push","June",38,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2021","La Push","July",41,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2021","La Push","Aug",11,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2021","La Push","Sept",4,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2021","La Push","Oct",NA,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"2021","La Push","Season",126,"WA","Indian","commercial","effort","days fished",47.9081,-124.6352,47.90009,-124.6358
"1976","Westport","May",144,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1976","Westport","June",680,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1976","Westport","July",2876,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1976","Westport","Aug",3760,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1976","Westport","Sept",2173,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1976","Westport","Oct",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1976","Westport","Season",9633,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1977","Westport","May",406,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1977","Westport","June",540,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1977","Westport","July",3550,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1977","Westport","Aug",4786,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1977","Westport","Sept",2461,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1977","Westport","Oct",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1977","Westport","Season",11743,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1978","Westport","May",353,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1978","Westport","June",558,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1978","Westport","July",3247,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1978","Westport","Aug",3645,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1978","Westport","Sept",2241,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1978","Westport","Oct",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1978","Westport","Season",10044,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1979","Westport","May",1155,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1979","Westport","June",54,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1979","Westport","July",3708,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1979","Westport","Aug",6117,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1979","Westport","Sept",59,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1979","Westport","Oct",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1979","Westport","Season",11093,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1980","Westport","May",1224,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1980","Westport","June",176,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1980","Westport","July",1939,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1980","Westport","Aug",2682,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1980","Westport","Sept",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1980","Westport","Oct",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1980","Westport","Season",6021,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1981","Westport","May",920,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1981","Westport","June",63,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1981","Westport","July",2569,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1981","Westport","Aug",3654,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1981","Westport","Sept",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1981","Westport","Oct",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1981","Westport","Season",7206,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1982","Westport","May",356,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1982","Westport","June",65,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1982","Westport","July",2898,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1982","Westport","Aug",389,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1982","Westport","Sept",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1982","Westport","Oct",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1982","Westport","Season",3708,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1983","Westport","May",464,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1983","Westport","June",30,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1983","Westport","July",1027,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1983","Westport","Aug",1014,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1983","Westport","Sept",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1983","Westport","Oct",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1983","Westport","Season",2535,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1984","Westport","May",121,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1984","Westport","June",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1984","Westport","July",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1984","Westport","Aug",309,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1984","Westport","Sept",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1984","Westport","Oct",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1984","Westport","Season",430,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1985","Westport","May",220,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1985","Westport","June",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1985","Westport","July",152,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1985","Westport","Aug",1292,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1985","Westport","Sept",14,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1985","Westport","Oct",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1985","Westport","Season",1678,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1986","Westport","May",233,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1986","Westport","June",4,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1986","Westport","July",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1986","Westport","Aug",623,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1986","Westport","Sept",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1986","Westport","Oct",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1986","Westport","Season",860,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1987","Westport","May",263,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1987","Westport","June",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1987","Westport","July",12,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1987","Westport","Aug",7,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1987","Westport","Sept",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1987","Westport","Oct",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1987","Westport","Season",282,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1988","Westport","May",576,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1988","Westport","June",464,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1988","Westport","July",3,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1988","Westport","Aug",24,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1988","Westport","Sept",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1988","Westport","Oct",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1988","Westport","Season",1067,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1989","Westport","May",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1989","Westport","June",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1989","Westport","July",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1989","Westport","Aug",861,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1989","Westport","Sept",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1989","Westport","Oct",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1989","Westport","Season",861,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1990","Westport","May",848,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1990","Westport","June",66,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1990","Westport","July",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1990","Westport","Aug",657,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1990","Westport","Sept",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1990","Westport","Oct",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1990","Westport","Season",1571,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1991","Westport","May",786,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1991","Westport","June",343,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1991","Westport","July",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1991","Westport","Aug",958,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1991","Westport","Sept",207,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1991","Westport","Oct",NA,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1991","Westport","Season",2294,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
"1992","Westport","May",569,"WA","Indian","commercial","effort","days fished",46.8901,-124.1041,46.90421,-124.1
