"year","port","name","value","state","indian","fishery","metric","species","units","latitude","longitude"
"2005","Ilwaco","Aug",316.399514076762,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2005","Ilwaco","Sept",212.950231167093,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2005","Ilwaco","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2005","Ilwaco","Season",2783.77334914584,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2006","Ilwaco","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2006","Ilwaco","May",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2006","Ilwaco","June",166.48,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2006","Ilwaco","July",734.4,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2006","Ilwaco","Aug",442.92,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2006","Ilwaco","Sept",73.27,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2006","Ilwaco","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2006","Ilwaco","Season",1417.07,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2007","Ilwaco","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2007","Ilwaco","May",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2007","Ilwaco","June",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2007","Ilwaco","July",1178.51,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2007","Ilwaco","Aug",245.24,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2007","Ilwaco","Sept",46.79,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2007","Ilwaco","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2007","Ilwaco","Season",1470.54,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2008","Ilwaco","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2008","Ilwaco","May",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2008","Ilwaco","June",311.37,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2008","Ilwaco","July",725.42,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2008","Ilwaco","Aug",317.22,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2008","Ilwaco","Sept",2.54,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2008","Ilwaco","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2008","Ilwaco","Season",1356.55,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2009","Ilwaco","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2009","Ilwaco","May",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2009","Ilwaco","June",51.18,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2009","Ilwaco","July",1277.05,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2009","Ilwaco","Aug",1071.07,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2009","Ilwaco","Sept",47.25,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2009","Ilwaco","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2009","Ilwaco","Season",2446.55,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2010","Ilwaco","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2010","Ilwaco","May",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2010","Ilwaco","June",144.34,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2010","Ilwaco","July",1572.79,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2010","Ilwaco","Aug",1452.5,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2010","Ilwaco","Sept",128.87,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2010","Ilwaco","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2010","Ilwaco","Season",3298.5,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2011","Ilwaco","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2011","Ilwaco","May",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2011","Ilwaco","June",257.42,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2011","Ilwaco","July",1382.23,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2011","Ilwaco","Aug",1329.69,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2011","Ilwaco","Sept",13.7,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2011","Ilwaco","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2011","Ilwaco","Season",2983.04,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2012","Ilwaco","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2012","Ilwaco","May",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2012","Ilwaco","June",811.99,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2012","Ilwaco","July",3524.39,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2012","Ilwaco","Aug",1173.33,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2012","Ilwaco","Sept",41.96,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2012","Ilwaco","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2012","Ilwaco","Season",5551.67,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2013","Ilwaco","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2013","Ilwaco","May",126.69,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2013","Ilwaco","June",635.42,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2013","Ilwaco","July",3266.69,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2013","Ilwaco","Aug",2141.7,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2013","Ilwaco","Sept",74.34,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2013","Ilwaco","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2013","Ilwaco","Season",6244.84,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2014","Ilwaco","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2014","Ilwaco","May",158.1,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2014","Ilwaco","June",947.74,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2014","Ilwaco","July",3975.11,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2014","Ilwaco","Aug",805.97,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2014","Ilwaco","Sept",47.73,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2014","Ilwaco","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2014","Ilwaco","Season",5934.65,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2015","Ilwaco","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2015","Ilwaco","May",95.83,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2015","Ilwaco","June",1577.15,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2015","Ilwaco","July",6195.94,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2015","Ilwaco","Aug",522.34,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2015","Ilwaco","Sept",106.54,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2015","Ilwaco","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2015","Ilwaco","Season",8497.8,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2016","Ilwaco","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2016","Ilwaco","May",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2016","Ilwaco","June",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2016","Ilwaco","July",3010.95,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2016","Ilwaco","Aug",254.88,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2016","Ilwaco","Sept",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2016","Ilwaco","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2016","Ilwaco","Season",3265.83,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2017","Ilwaco","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2017","Ilwaco","May",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2017","Ilwaco","June",243.76,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2017","Ilwaco","July",6133.98,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2017","Ilwaco","Aug",855.52,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2017","Ilwaco","Sept",53.91,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2017","Ilwaco","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2017","Ilwaco","Season",7287.17,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2018","Ilwaco","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2018","Ilwaco","May",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2018","Ilwaco","June",351.74,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2018","Ilwaco","July",2268.57,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2018","Ilwaco","Aug",420.47,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2018","Ilwaco","Sept",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2018","Ilwaco","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2018","Ilwaco","Season",3040.78,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2019","Ilwaco","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2019","Ilwaco","May",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2019","Ilwaco","June",1474.38,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2019","Ilwaco","July",2384.63,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2019","Ilwaco","Aug",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2019","Ilwaco","Sept",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2019","Ilwaco","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2019","Ilwaco","Season",3859.01,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2020","Ilwaco","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2020","Ilwaco","May",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2020","Ilwaco","June",550.71,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2020","Ilwaco","July",1400.36,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2020","Ilwaco","Aug",49.42,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2020","Ilwaco","Sept",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2020","Ilwaco","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2020","Ilwaco","Season",2000.49,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2021","Ilwaco","Apr",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2021","Ilwaco","May",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2021","Ilwaco","June",632.5,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2021","Ilwaco","July",3541.76,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2021","Ilwaco","Aug",214.68,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2021","Ilwaco","Sept",28.01,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2021","Ilwaco","Oct",NA,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"2021","Ilwaco","Season",4416.95,"WA","","recreational","catch","Chinook","numbers",46.309,-124.0432
"1976","Neah Bay","Apr",65,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1976","Neah Bay","May",795,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1976","Neah Bay","June",3228,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1976","Neah Bay","July",14225,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1976","Neah Bay","Aug",27843,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1976","Neah Bay","Sept",10277,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1976","Neah Bay","Oct",139,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1976","Neah Bay","Season",56572,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1977","Neah Bay","Apr",254,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1977","Neah Bay","May",1006,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1977","Neah Bay","June",2672,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1977","Neah Bay","July",13290,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1977","Neah Bay","Aug",38078,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1977","Neah Bay","Sept",12213,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1977","Neah Bay","Oct",591,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1977","Neah Bay","Season",68104,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1978","Neah Bay","Apr",125,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1978","Neah Bay","May",190,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1978","Neah Bay","June",2701,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1978","Neah Bay","July",11272,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1978","Neah Bay","Aug",17717,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1978","Neah Bay","Sept",12553,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1978","Neah Bay","Oct",399,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1978","Neah Bay","Season",44957,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1979","Neah Bay","Apr",408,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1979","Neah Bay","May",119,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1979","Neah Bay","June",2469,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1979","Neah Bay","July",9781,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1979","Neah Bay","Aug",11547,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1979","Neah Bay","Sept",1475,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1979","Neah Bay","Oct",85,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1979","Neah Bay","Season",25884,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1980","Neah Bay","Apr",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1980","Neah Bay","May",573,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1980","Neah Bay","June",5743,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1980","Neah Bay","July",8552,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1980","Neah Bay","Aug",8077,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1980","Neah Bay","Sept",2285,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1980","Neah Bay","Oct",44,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1980","Neah Bay","Season",25274,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1981","Neah Bay","Apr",80,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1981","Neah Bay","May",480,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1981","Neah Bay","June",1086,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1981","Neah Bay","July",6816,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1981","Neah Bay","Aug",12925,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1981","Neah Bay","Sept",4143,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1981","Neah Bay","Oct",338,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1981","Neah Bay","Season",25868,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1982","Neah Bay","Apr",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1982","Neah Bay","May",113,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1982","Neah Bay","June",768,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1982","Neah Bay","July",10393,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1982","Neah Bay","Aug",22388,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1982","Neah Bay","Sept",5781,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1982","Neah Bay","Oct",78,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1982","Neah Bay","Season",39521,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1983","Neah Bay","Apr",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1983","Neah Bay","May",422,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1983","Neah Bay","June",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1983","Neah Bay","July",17694,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1983","Neah Bay","Aug",26932,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1983","Neah Bay","Sept",6743,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1983","Neah Bay","Oct",33,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1983","Neah Bay","Season",51824,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1984","Neah Bay","Apr",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1984","Neah Bay","May",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1984","Neah Bay","June",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1984","Neah Bay","July",928,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1984","Neah Bay","Aug",5179,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1984","Neah Bay","Sept",264,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1984","Neah Bay","Oct",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1984","Neah Bay","Season",6371,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1985","Neah Bay","Apr",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1985","Neah Bay","May",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1985","Neah Bay","June",64,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1985","Neah Bay","July",8557,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1985","Neah Bay","Aug",14834,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1985","Neah Bay","Sept",139,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1985","Neah Bay","Oct",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1985","Neah Bay","Season",23594,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1986","Neah Bay","Apr",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1986","Neah Bay","May",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1986","Neah Bay","June",550,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1986","Neah Bay","July",10522,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1986","Neah Bay","Aug",10687,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1986","Neah Bay","Sept",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1986","Neah Bay","Oct",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1986","Neah Bay","Season",21759,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1987","Neah Bay","Apr",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1987","Neah Bay","May",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1987","Neah Bay","June",218,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1987","Neah Bay","July",15042,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1987","Neah Bay","Aug",10146,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1987","Neah Bay","Sept",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1987","Neah Bay","Oct",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1987","Neah Bay","Season",25406,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1988","Neah Bay","Apr",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1988","Neah Bay","May",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1988","Neah Bay","June",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1988","Neah Bay","July",12790,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1988","Neah Bay","Aug",2593,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1988","Neah Bay","Sept",426,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1988","Neah Bay","Oct",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1988","Neah Bay","Season",15809,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1989","Neah Bay","Apr",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1989","Neah Bay","May",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1989","Neah Bay","June",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1989","Neah Bay","July",20227,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1989","Neah Bay","Aug",11036,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1989","Neah Bay","Sept",8855,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1989","Neah Bay","Oct",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1989","Neah Bay","Season",40118,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1990","Neah Bay","Apr",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1990","Neah Bay","May",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1990","Neah Bay","June",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1990","Neah Bay","July",20900,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1990","Neah Bay","Aug",23685,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1990","Neah Bay","Sept",1057,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1990","Neah Bay","Oct",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1990","Neah Bay","Season",45642,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1991","Neah Bay","Apr",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1991","Neah Bay","May",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1991","Neah Bay","June",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1991","Neah Bay","July",23339,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1991","Neah Bay","Aug",15131,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1991","Neah Bay","Sept",5,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1991","Neah Bay","Oct",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1991","Neah Bay","Season",38475,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1992","Neah Bay","Apr",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1992","Neah Bay","May",32,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1992","Neah Bay","June",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1992","Neah Bay","July",12949,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1992","Neah Bay","Aug",11637,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1992","Neah Bay","Sept",83,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1992","Neah Bay","Oct",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1992","Neah Bay","Season",24701,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1993","Neah Bay","Apr",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1993","Neah Bay","May",48,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1993","Neah Bay","June",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1993","Neah Bay","July",10673,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1993","Neah Bay","Aug",12614,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1993","Neah Bay","Sept",3860,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1993","Neah Bay","Oct",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1993","Neah Bay","Season",27195,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1994","Neah Bay","Apr",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1994","Neah Bay","May",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1994","Neah Bay","June",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1994","Neah Bay","July",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1994","Neah Bay","Aug",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1994","Neah Bay","Sept",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1994","Neah Bay","Oct",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1994","Neah Bay","Season",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1995","Neah Bay","Apr",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1995","Neah Bay","May",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1995","Neah Bay","June",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1995","Neah Bay","July",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1995","Neah Bay","Aug",12826,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1995","Neah Bay","Sept",17,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1995","Neah Bay","Oct",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1995","Neah Bay","Season",12843,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1996","Neah Bay","Apr",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1996","Neah Bay","May",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
"1996","Neah Bay","June",NA,"WA","","recreational","catch","coho","numbers",48.3681,-124.625
